Domain,Related_CSE,Relation_Score,Match_Types,Status,Notes,Final_URL,HTTP_Status,Title,Favicon_URL,RDAP_Org,RDAP_Registrar,First_Seen_ISO,Lex_URL_Len,Lex_NumDots,Lex_HasDigit,Lex_HasHyphen,Lex_SuspiciousTLD,Domain_Age_Days,Content_CSE_Keyword_Count,Content_Phish_Keyword_Count,Semantic_Score,Favicon_HD
ultramediafinance.sbs,NIC,0.5,Content,related,,https://ultramediafinance.sbs,200,Home - Volcanic Vista Co,https://ultramediafinance.sbs/favicon.ico,,,2025-11-11T16:49:46.335362+00:00,21,1,0,0,0,,1,0,0.45137783885002136,22
driveprime.me,NIC,0.5,Content,related,,https://driveprime.me,200,Inicio - Driveprime,https://driveprime.me/favicon.ico,,,2025-11-11T16:49:46.978838+00:00,13,1,0,0,0,,1,0,0.45058590173721313,24
hotelfollonica.com,NIC,1.0,URL,related,,https://hotelfollonica.com,200,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAIAAACQd1PeAAAADElEQVQI12P4//8/AAX+Av7czFnnAAAAAElFTkSuQmCC",,472,2025-11-11T16:50:21.855728+00:00,18,1,0,0,0,3.0,0,0,0.24968378245830536,999
acervovetclinic.com,NIC,1.5,"Content,URL",related,,https://acervovetclinic.com,200,Acervo Vetclinic,https://acervovetclinic.com/favicon.ico,,1636,2025-11-11T16:50:22.644587+00:00,19,1,0,0,0,7.0,1,0,0.2513453960418701,999
edsonvetclinic.ca,NIC,1.5,"Content,URL",related,,https://edsonvetclinic.ca,200,Home - Edson Vet Clinic,https://edsonvetclinic.ca/wp-content/uploads/2025/11/cropped-Logo-Icon-32x32.png,,,2025-11-11T16:50:24.593105+00:00,17,1,0,0,0,,1,1,0.25041624903678894,24
nicolasdarveau-garneau.com,NIC,1.5,"Content,URL",related,,https://nicolasdarveaugarneau.com/,200,Nicolas Darveau-Garneau | Drive Growth Today - Learn More,https://assets.squarespace.com/universal/default-favicon.ico,,3827,2025-11-11T16:50:47.129298+00:00,26,1,0,1,0,3.0,1,0,0.25032302737236023,28
monicalisethromero.com,NIC,1.0,URL,related,,https://monicalisethromero.com,200,Dominio no encontrado,https://monicalisethromero.com/favicon.ico,,1383,2025-11-11T16:50:47.653635+00:00,22,1,0,0,0,4.0,0,0,0.24967801570892334,999
in-fertilityclinic.com,NIC,1.5,"Content,URL",related,,https://in-fertilityclinic.com/index.do,200,Main | 서울아이앤여성의원,https://in-fertilityclinic.com/images/common/favicon.png,,244,2025-11-11T16:50:47.972066+00:00,22,1,0,1,0,1471.0,1,0,0.2503817677497864,22
trunicaldb.ru,NIC,1.0,URL,related,,https://trunicaldb.ru,200,Не опубликован,https://trunicaldb.ru/favicon.ico,,,2025-11-11T16:50:49.048160+00:00,13,1,0,0,0,,0,0,0.24983423948287964,999
cccboi5.com,NIC,0.5,Content,related,,https://cccboi5.com,200,ccc boi - Seu portal definitivo para jogos online e diversão infinita,https://cccboi5.com/storage/favicon-96x96.png,,3775,2025-11-11T16:50:49.090031+00:00,11,1,1,0,0,4.0,1,0,0.45007553696632385,24
organicnatura.com,NIC,1.0,URL,related,,http://organicnatura.com,200,,http://organicnatura.com/favicon.ico,,83,2025-11-11T16:50:49.099473+00:00,17,1,0,0,0,8.0,0,0,0.2497958540916443,999
mastermotormechanics.com,NIC,1.0,URL,related,,http://mastermotormechanics.com,200,Parking Page,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAACAAAAAgCAYAAABzenr0AAAACXBIWXMAAAsSAAALEgHS3X78AAABj0lEQVRYhe2XwXGDMBBFfzK5Jx3Y7sBnXexUIEpICe4gSQdOB5RgKgi5cE4HSTqwK8AjWDECs7CSUcghfwYzFsvusvskwU1ZlphTt7NG/wsJ3IXcpDTWAF4AaBrKzP8iw6evL28GlMYSqALddy6dAKyLDN8+/kJasO8JDhrb+zrzqoDS2AJ4HzF7LDLkUp++FUgnsvFPQOkKuoXAdEG2IolaMAAeJzGQ0gpw4HESAzlaASF4nEaBlFTACyrfewcT8ACP0yiQbAsCwOM0CORQBdIJgoN8sK3oTUBpJAA2EwS32pDPC120QGk8UOmv6X2ffqgVR/daXwV2EYKDfO66g60KEHhfEYK7WrlAditwzZyXqhWjSSACeJxaQFYtiAgepwZIW4FY4HFqgHQT+G1VMW0LQr9OPugcys4q5LXcvIIfzGEXFWIooUOPu6hlpqNN4BXAM2N3sgEB5N2VDLWjI02vlJLZOglx+8mb+WkWIto2nwgQQ2lOT3mQPlGfaMollJT1nRZZvU3/f5zOmwCAM25mhAUkYQn5AAAAAElFTkSuQmCC",,3862,2025-11-11T16:50:56.833715+00:00,24,1,0,0,0,5.0,0,0,0.2501637935638428,999
hydroponicsbeginner.com,NIC,1.5,"Content,URL",related,,https://hydroponicsbeginner.com,200,hydroponicsbeginner.com,https://hydroponicsbeginner.com/favicon.ico,,1910,2025-11-11T16:51:07.585172+00:00,23,1,0,0,0,4.0,1,0,0.2497326284646988,999
cwbety.com,NIC,0.5,Content,related,,https://cwbety.com,200,cwbet aposta | Descubra as Melhores Apostas Compatíveis Com o Seu Estilo,https://cwbety.com/favicon.png,,3775,2025-11-11T16:51:07.733311+00:00,10,1,0,0,0,7.0,1,0,0.4504135251045227,28
organicteahaven.shop,NIC,1.5,"Content,URL",related,,https://organicteahaven.shop,200,Marna Store Italia - Qualità e Sconti su Borse e Accessori,https://organicteahaven.shop/images/Abstract/764a144d51944f0d8be0da266d5cc528_4120586-200.png,,3862,2025-11-11T16:51:07.757966+00:00,20,1,0,0,0,6.0,1,0,0.25022512674331665,22
via4d-playnices29.site,NIC,1.0,URL,related,,https://via4d-playnices29.site,200,VIA4D : Platform Situs Deposit Shopeepay 10 k Terbaru & Terasik,https://via4d-playnices29.site/favicon.png,,,2025-11-11T16:51:07.842928+00:00,22,1,1,1,0,,0,0,0.2500095069408417,28
niceoneparfum.com,NIC,1.5,"Content,URL",related,,https://niceoneparfum.com/password,200,"
  
 – Nice One Parfum",https://niceoneparfum.com/favicon.ico,,69,2025-11-11T16:51:07.896808+00:00,17,1,0,0,0,7.0,1,1,0.2499181479215622,999
lunexelectronics.com,NIC,1.5,"Content,URL",related,,https://lunexelectronics.com/password,200,LunexElectronics,https://lunexelectronics.com/favicon.ico,,69,2025-11-11T16:51:08.395171+00:00,20,1,0,0,0,8.0,1,0,0.24955207109451294,999
cognicleer.com,NIC,1.5,"Content,URL",related,,https://cognicleer.com,200,CogniClear,https://cognicleer.com/favicon.ico,,1636,2025-11-11T16:51:08.825434+00:00,14,1,0,0,0,5.0,1,0,0.2500454783439636,999
xn----8sbidf9bddbrk8e9c.xn--p1ai,SBI,1.0,URL,related,,https://xn----8sbidf9bddbrk8e9c.xn--p1ai,200,Займы онлайн на вашу карту 24/7,https://assets.zaimoshop.ru/favicon/68f5e3aecc787.svg,,,2025-11-11T16:51:09.079794+00:00,32,1,1,1,0,,0,0,0.299609512090683,999
ani-vie-bob.fr,NIC,0.5,Content,related,,https://www.ani-vie-bob.fr/,200,Accueil animal-vie Bob & Pauline,https://www.ani-vie-bob.fr/favicon.ico,,,2025-11-11T16:51:09.134821+00:00,14,1,0,1,0,,1,0,0.4495525360107422,999
carmechanicsarmagh.co.uk,NIC,1.5,"Content,URL",related,,https://carmechanicsarmagh.co.uk,200,Car Mechanic Armagh - Trusted Local Auto Repair & Servicing | County Armagh,https://carmechanicsarmagh.co.uk/favicon.ico,,,2025-11-11T16:51:09.320214+00:00,24,2,0,0,0,,1,0,0.2501862049102783,28
ascendclinicalresearch.com,NIC,1.5,"Content,URL",related,,https://www.hugedomains.com/domain_profile.cfm?d=ascendclinicalresearch.com,200,HugeDomains.com,https://www.hugedomains.com/favicon.ico,,3435,2025-11-11T16:51:24.055983+00:00,26,1,0,0,0,5.0,1,0,0.24960073828697205,999
wbet917.com,NIC,0.5,Content,related,,https://wbet917.com,200,bet917: Descubra uma experiência única de jogos online com apostas em tempo real,https://wbet917.com/images/favicon_16x16.ico,,3775,2025-11-11T16:51:42.484091+00:00,11,1,1,0,0,5.0,1,1,0.4499119818210602,26
iconicdesign.my.id,NIC,1.5,"Content,URL",related,,https://iconicdesign.my.id,200,Iconic Design: Interior Fungsional dan Estetis | ICONIC DESIGN,"data:;base64,iVBORw0KGgo=",,1,2025-11-11T16:51:42.508836+00:00,18,2,0,0,0,6.0,1,0,0.24976767599582672,999
sokanice.com,NIC,1.0,URL,related,,https://sokanice.com/404.html,200,404 - PAGE NOT FOUND,https://sokanice.com/favicon.ico,,1068,2025-11-11T16:51:42.929470+00:00,12,1,0,0,0,5.0,0,0,0.24954894185066223,999
royalnichehomes.com,NIC,1.0,URL,related,,https://royalnichehomes.com,200,This site is under development,https://royalnichehomes.com/favicon.ico,,2,2025-11-11T16:51:43.110714+00:00,19,1,0,0,0,6.0,0,0,0.2504766583442688,999
organicspace.pro,NIC,1.0,URL,related,,https://organicspace.pro,200,Не опубликован,https://organicspace.pro/favicon.ico,,463,2025-11-11T16:51:44.037548+00:00,16,1,0,0,0,4.0,0,0,0.24993303418159485,999
finicky.pl,NIC,1.5,"Content,URL",related,,https://www.aftermarket.pl/domena/finicky.pl/?utm_source=market_redirect&utm_medium=organic&_track=41ede1998a7337eae8f14ceb8fb77e78,200,Oferta sprzedaży domeny: finicky.pl,https://am-assets.pl/themes/light/img/favicon144x144.png,,,2025-11-11T16:51:44.203506+00:00,10,1,0,0,0,5.0,1,0,0.2502317428588867,30
adarsa.ai,NIC,0.5,Content,related,,https://www.adarsa.ai/,200,Adarsa.ai - Clinical-Grade AI Skin Analysis. Precision Product Matching.,https://www.adarsa.ai/favicon.ico,Privacy service provided by Withheld for Privacy ehf,1068,2025-11-11T16:51:44.255606+00:00,9,1,0,0,0,5.0,1,0,0.4499635100364685,28
abc-dar.com,NIC,0.5,Content,related,,https://abc-dar.com,200,ABCDar,https://abc-dar.com/wp-content/uploads/2025/11/cropped-527713516_122126226680890711_6983579696025586417_n.jpg?w=32,,1531,2025-11-11T16:52:03.618956+00:00,11,1,0,1,0,4.0,1,0,0.4488435387611389,24
best-datsumo-clinic.com,NIC,1.0,URL,related,,https://best-datsumo-clinic.com,200,,https://best-datsumo-clinic.com/favicon.ico,,49,2025-11-11T16:52:04.120159+00:00,23,1,0,1,0,6.0,0,0,0.2491694986820221,30
trybeneganic.com,NIC,1.5,"Content,URL",related,,https://beneganic-usa.com/,200,Beneganic USA,https://beneganic-usa.com/cdn/shop/files/g1.png?crop=center&height=32&v=1761637543&width=32,,1861,2025-11-11T16:52:04.319378+00:00,16,1,0,0,0,4.0,1,0,0.24943748116493225,20
ntb-co.com,NIC,0.5,Content,related,,https://ntb-co.com,200,"New Trading Boundaries Company – NTB
",https://ntb-co.com/wp-content/uploads/2019/11/cropped-pishro-32x32.jpg,,113,2025-11-11T16:52:04.517048+00:00,10,1,0,1,0,2210.0,1,0,0.4504382610321045,24
ecobioorganic.org,NIC,1.0,URL,related,,https://ecobioorganic.org,200,,https://ecobioorganic.org/favicon.png,,269,2025-11-11T16:52:05.009111+00:00,17,1,0,0,0,5.0,0,0,0.24866293370723724,26
pxtrainer.com,NIC,0.5,Content,related,,http://www.pxtrainer.com/,200,pxtrainer.com | Registrado en DonDominio,http://www.pxtrainer.com/favicon.ico,,1383,2025-11-11T16:52:05.693561+00:00,13,1,0,0,0,6.0,1,0,0.4498741626739502,999
doruwunicy.pro,NIC,1.0,URL,related,,https://doruwunicy.pro,200,"
   Sprechwerk Wien - Ihre Sprechschule für Bühne und Bildschirm
  ",https://doruwunicy.pro/favicon.ico,,472,2025-11-11T16:52:06.103754+00:00,14,1,0,0,0,6.0,0,0,0.24915868043899536,999
alibams.com,NIC,0.5,Content,related,,https://alibams.com,200,Ali Bams,https://images.squarespace-cdn.com/content/v1/6525d294226a154812122006/4ca8e84a-501a-4561-a278-601a05f53d7d/favicon.ico?format=100w,,3827,2025-11-11T16:52:23.109297+00:00,11,1,0,0,0,762.0,1,0,0.44931095838546753,26
drraselarafatpainclinic.com,NIC,1.5,"Content,URL",related,,https://drraselarafatpainclinic.com,200,Best Pain Clinic in Bangladesh | Dr Mohammad Rasel Arafat - Dhaka & Gazipur Pain Management,https://i.postimg.cc/6QGSKDJL/Rasel-Arafat-Pain-Clinic-Logo.png,,638,2025-11-11T16:52:24.530785+00:00,27,1,0,0,0,8.0,1,0,0.24942035973072052,999
veronicatavares.com.br,NIC,2.5,"Content,RDAP,URL",related,,https://veronicatavares.com.br,200,"
  Verônica Tavares
",https://veronicatavares.com.br/favicon.ico,VERONICA TAVARES CINTAS E PROTOCOLOS DE ESTETICA,,2025-11-11T16:52:24.563146+00:00,22,2,0,0,0,33.0,1,0,0.24856498837471008,999
iconictravel.agency,NIC,1.5,"Content,URL",related,,https://www.iconictravel.agency/,200,Iconic Travel Agency | Luxury Travel Experiences,https://www.iconictravel.agency/favicon.ico,,1068,2025-11-11T16:52:24.875393+00:00,19,1,0,0,0,5.0,1,0,0.24949681758880615,999
globalhairclinics.com,NIC,1.5,"Content,URL",related,,https://www.globalhairclinics.com/,200,Free Global Hair Transplant Clinic Directory,https://assets.softr-files.com/applications/ea99cd2e-c6df-48ae-b50a-0ddc2f903436/assets/28bb788c-f0e8-4cd7-a7af-9a954fdb7bcb.png?rnd=1762661058499,,1068,2025-11-11T16:52:25.052542+00:00,21,1,0,0,0,8.0,1,0,0.249138742685318,24
nicoler.lol,NIC,1.5,"Content,URL",related,,https://sidesteamroll.com/go/1799204?subid1=nicoler.lol,200,...,https://sidesteamroll.com/favicon.ico,,,2025-11-11T16:52:25.170083+00:00,11,1,0,0,0,,1,0,0.24880029261112213,999
emberveilchronicle.info,NIC,1.5,"Content,URL",related,,https://emberveilchronicle.info,200,Emberveil Chronicle Auto Repair - Classic & Vintage Vehicle Restoration in Toronto,https://emberveilchronicle.info/favicon.ico,,1068,2025-11-11T16:52:43.685164+00:00,23,1,0,0,0,6.0,1,0,0.24879872798919678,999
unicosuite.com,NIC,1.0,URL,related,,http://194.242.61.71,200,194.242.61.71,http://194.242.61.71/favicon.ico,,69,2025-11-11T16:52:44.357469+00:00,14,1,0,0,0,5.0,0,0,0.24871665239334106,999
bioorganicnature.com,NIC,1.0,URL,related,,http://bioorganicnature.com,200,,http://bioorganicnature.com/favicon.ico,,83,2025-11-11T16:52:44.659696+00:00,20,1,0,0,0,6.0,0,0,0.24886874854564667,999
aluxmechanical.org,NIC,1.0,URL,related,,https://aluxmechanical.org,200,,https://aluxmechanical.org/favicon.ico,,2,2025-11-11T16:52:47.600138+00:00,18,1,0,0,0,7.0,0,0,0.24860043823719025,31
nicolesbeautyelectrolysis.com,NIC,1.5,"Content,URL",related,,https://nicolesbeautyelectrolysis.com,200,"Nicole's Beauty & Electrolysis - Experience personalized beauty treatments in a tranquil, home-based salon. Enjoy exclusive care with flexible hours and a focus on hygiene and comfort.",https://nicolesbeautyelectrolysis.com/favicon.ico,,2,2025-11-11T16:53:06.253719+00:00,29,1,0,0,0,7.0,1,0,0.24929767847061157,999
casualelectronics.store,NIC,1.5,"Content,URL",related,,https://casualelectronics.store/password,200,"
  
 – Casual Electronics",https://casualelectronics.store/favicon.ico,,,2025-11-11T16:53:06.698836+00:00,23,1,0,0,0,,1,1,0.24940448999404907,999
colead-munich.com,NIC,1.0,URL,related,,http://colead-munich.com,200,,http://colead-munich.com/favicon.ico,,83,2025-11-11T16:53:06.749721+00:00,17,1,0,1,0,4.0,0,0,0.24864433705806732,999
nuveraorganics.com,NIC,1.5,"Content,URL",related,,https://nuveraorganics.com/password,200,"
  
 – Nuvéra",https://nuveraorganics.com/favicon.ico,,69,2025-11-11T16:53:06.902755+00:00,18,1,0,0,0,7.0,1,1,0.248036190867424,999
merrychristmasbitch.org,SBI,1.0,URL,related,,http://merrychristmasbitch.org,200,,http://merrychristmasbitch.org/favicon.ico,,83,2025-11-11T16:53:08.425830+00:00,23,1,0,0,0,7.0,0,0,0.24894767999649048,999
chronicwellness.net,NIC,1.5,"Content,URL",related,,https://www.hugedomains.com/domain_profile.cfm?d=chronicwellness.net,200,HugeDomains.com,https://www.hugedomains.com/favicon.ico,,2731,2025-11-11T16:53:16.530394+00:00,19,1,0,0,0,7.0,1,0,0.24804702401161194,999
wwwmyclinic.com,NIC,1.5,"Content,URL",related,,https://wwwmyclinic.com,200,Em breve,https://wwwmyclinic.com/favicon.ico,,895,2025-11-11T16:53:41.605356+00:00,15,1,0,0,0,4.0,1,0,0.24793437123298645,999
telharmonic.com,NIC,1.0,URL,related,,https://telharmonic.com,200,Parked Domain name on Hostinger DNS system,https://telharmonic.com/favicon.ico,,1636,2025-11-11T16:53:41.789632+00:00,15,1,0,0,0,6.0,0,0,0.24784782528877258,999
4caminoscarniceria.com,NIC,1.5,"Content,URL",related,,https://4caminoscarniceria.com,200,4caminoscarniceria.com,https://4caminoscarniceria.com/wp-content/uploads/2025/11/logo-chico-1-150x76.png,,1636,2025-11-11T16:53:41.908331+00:00,22,1,1,0,0,4.0,1,0,0.24817746877670288,24
brendasbistroandthings.com,SBI,1.0,URL,related,,https://brendasbistroandthings.com,200,Brenda Phillips-Webb,https://brendasbistroandthings.com/favicon.ico,,146,2025-11-11T16:53:41.969252+00:00,26,1,0,0,0,6.0,0,0,0.24793210625648499,999
gobeyondphonics.com,NIC,1.5,"Content,URL",related,,http://gobeyondphonics.com,200,This Domain Has Expired ,http://gobeyondphonics.com/favicon.ico,,469,2025-11-11T16:53:42.433752+00:00,19,1,0,0,0,2201.0,1,0,0.24788770079612732,999
veronicamercado.com.ar,NIC,2.5,"Content,RDAP,URL",related,,https://veronicamercado.com.ar,200,Seguros Verónica Mercado,https://veronicamercado.com.ar/favicon.ico,,nicar,2025-11-11T16:53:45.850529+00:00,22,2,0,0,0,6.0,1,0,0.24780721962451935,999
electronicsbazar.shop,NIC,1.0,URL,related,,https://electronicsbazar.shop,200,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAIAAACQd1PeAAAADElEQVQI12P4//8/AAX+Av7czFnnAAAAAElFTkSuQmCC",,1861,2025-11-11T16:54:16.671459+00:00,21,1,0,0,0,384.0,0,0,0.24766835570335388,999
roserhettbotanicals.com,NIC,1.5,"Content,URL",related,,https://roserhettbotanicals.com/password,200,"
  
 – Rose & Rhett Botanicals",https://roserhettbotanicals.com/favicon.ico,,69,2025-11-11T16:54:16.996626+00:00,23,1,0,0,0,7.0,1,1,0.2475968897342682,999
jenice.com.co,NIC,1.5,"Content,URL",related,,https://jenice.com.co,200,"
  JEWELRY
 – Aura",https://jenice.com.co/favicon.ico,,,2025-11-11T16:54:17.169643+00:00,13,2,0,0,0,,1,0,0.2478741854429245,999
nicekim.com,NIC,1.5,"Content,URL",related,,https://nicekim.com,200,러시아 심리학자 이야기 - 러시아 심라학자 이야기,https://nicekim.com/favicon.ico,,244,2025-11-11T16:54:17.374135+00:00,11,1,0,0,0,5.0,1,0,0.24753762781620026,24
bravaclinicistanbul.com,NIC,1.5,"Content,URL",related,,https://bravaclinicistanbul.com,200,Yakında,https://bravaclinicistanbul.com/favicon.ico,,895,2025-11-11T16:54:17.661535+00:00,23,1,0,0,0,6.0,1,0,0.24825850129127502,999
ekclinic.ru,NIC,1.5,"Content,URL",related,,https://ekclinic.ru,200,Салон красоты: профессиональная косметология,https://static.tildacdn.com/img/tildafavicon.ico,,,2025-11-11T16:54:17.692725+00:00,11,1,0,0,0,,1,0,0.24776047468185425,28
marlsbinx.com,SBI,1.5,"Content,URL",related,,https://marlsbinx.com/password,200,"
  
 – marlsbinx",https://marlsbinx.com/cdn/shop/files/pic_1.png?crop=center&height=32&v=1762534127&width=32,,83,2025-11-11T16:54:18.256457+00:00,13,1,0,0,0,5.0,1,1,0.24775472283363342,22
chanduelectronics.in.net,NIC,1.5,"Content,URL",related,,https://chanduelectronics.in.net,200,chanduelectronicsinnet,https://chanduelectronics.in.net/favicon.ico,,,2025-11-11T16:54:20.048446+00:00,24,2,0,0,0,,1,0,0.24837708473205566,24
sabv.online,NIC,0.5,Content,related,,http://www.sabv.online/,200,sabv.online | Registrado en DonDominio,http://www.sabv.online/favicon.ico,,,2025-11-11T16:54:20.388671+00:00,11,1,0,0,0,,1,0,0.44808661937713623,999
delhiinstituteofcommunicationandanalytics.com,NIC,1.0,URL,related,,https://delhiinstituteofcommunicationandanalytics.com,200,Parked Domain name on Hostinger DNS system,https://delhiinstituteofcommunicationandanalytics.com/favicon.ico,,1636,2025-11-11T16:54:36.314533+00:00,45,1,0,0,0,6.0,0,0,0.24843908846378326,999
suhanichaurasiya.com,NIC,1.5,"Content,URL",related,,https://suhanichaurasiya.com,200,suhanichaurasiya.com,https://suhanichaurasiya.com/favicon.ico,,1636,2025-11-11T16:54:36.667804+00:00,20,1,0,0,0,4.0,1,0,0.24840635061264038,999
mokgantsoorganics.co.za,NIC,1.5,"Content,URL",related,,https://mokgantsoorganics.co.za/password,200,"
      Mokgantso Organics
    ",https://mokgantsoorganics.co.za/cdn/shop/files/Gold_ICON_5c7d6615-4abc-46f6-931f-04afaa515a0f_32x32.png?v=1615904917,,,2025-11-11T16:54:36.906838+00:00,23,2,0,0,0,,1,0,0.24787938594818115,24
dillispeechandhearingclinics.com,NIC,1.5,"Content,URL",related,,https://www.dillispeechandhearingclinics.com/,200,Home | Dilli speech and Hearing Clinics,https://www.dillispeechandhearingclinics.com/web/image/website/1/favicon?unique=716e20a,,81,2025-11-11T16:54:37.190529+00:00,32,1,0,0,0,6.0,1,0,0.247608482837677,22
concomjrpi.org,NIC,0.5,Content,related,,https://concomjrpi.org,200,ConcomJR PI - Advanced Wiring Solutions for Factory Equipment | Malaysia,https://concomjrpi.org/media/favicon.png,,1068,2025-11-11T16:54:37.854375+00:00,14,1,0,0,0,6.0,1,0,0.4476490020751953,24
acidomaslinico.com,NIC,1.5,"Content,URL",related,,http://www.acidomaslinico.com/,200,acidomaslinico.com | Registrado en DonDominio,http://www.acidomaslinico.com/favicon.ico,,1383,2025-11-11T16:54:38.495896+00:00,18,1,0,0,0,5.0,1,0,0.24766278266906738,999
lupiovesaniclinic.com.br,NIC,1.5,"Content,URL",related,,https://lupiovesaniclinic.com.br,200,Lu Piovesani – Concept Clinic,https://lupiovesaniclinic.com.br/wp-content/uploads/2025/11/cropped-Logotipo-Lu-Piovesani-3-32x32.png,LUANA ZARPELON PIOVESANI,,2025-11-11T16:54:40.588219+00:00,24,2,0,0,0,10.0,1,0,0.2478521466255188,24
ccaas.world,NIC,0.5,Content,related,,https://www.cas.de,200,Deutscher Marktführer für CRM im Mittelstand - CAS Software,https://www.cas-software.com/storage/thumbs/512x512/r:1666708653/29173.png,,151,2025-11-11T16:54:48.551139+00:00,11,1,0,0,0,6.0,1,0,0.4484584331512451,26
hunonichy.com,NIC,1.0,URL,related,,https://hunonichy.com,200,Domain Default page,https://hunonichy.com/favicon.ico,,1586,2025-11-11T16:54:56.060106+00:00,13,1,0,0,0,5.0,0,0,0.24756520986557007,999
xn--artmysbien-tre-dkby.com,SBI,1.5,"Content,URL",related,,https://xn--artmysbien-tre-dkby.com,200,Prochainement disponible,https://xn--artmysbien-tre-dkby.com/favicon.ico,,895,2025-11-11T16:54:56.839616+00:00,27,1,0,1,0,5.0,1,0,0.29738056659698486,999
linksclinic.online,NIC,1.5,"Content,URL",related,,https://linksclinic.online,200,Link Clinic - Link to Heal,https://linksclinic.online/favicon.ico,,,2025-11-11T16:54:56.889489+00:00,18,1,0,0,0,,1,0,0.24680402874946594,999
novacanaaeletronicos.com,NIC,1.5,"Content,URL",related,,https://novacanaaeletronicos.com,200,novacanaaeletronicos.com,https://novacanaaeletronicos.com/favicon.ico,,1923,2025-11-11T16:55:14.090561+00:00,24,1,0,0,0,5.0,1,0,0.2483305037021637,999
textbookcommunications.co.za,NIC,1.0,URL,related,,https://textbookcommunications.co.za,200,Index of /,https://textbookcommunications.co.za/favicon.ico,,,2025-11-11T16:55:15.102370+00:00,28,2,0,0,0,,0,0,0.24830412864685059,999
